,title,url
1930,As lhamas no combate ao HIV ,https://brasil.elpais.com/brasil/2015/02/16/ciencia/1424090333_560966.html
1931,“Metade das mulheres com risco de ter câncer de mama não sabem” ,https://brasil.elpais.com/brasil/2015/02/13/ciencia/1423845771_283792.html
1932,Como funciona o cérebro de uma pessoa apaixonada ,https://brasil.elpais.com/brasil/2015/02/13/ciencia/1423819574_847131.html
1933,Buscando sexo ,https://brasil.elpais.com/brasil/2015/02/11/ciencia/1423681856_586689.html
1934,De quanto em quanto tempo é preciso tomar banho? ,https://brasil.elpais.com/brasil/2015/02/09/ciencia/1423494328_078253.html
1935,Beber uma taça de vinho por dia faz bem mesmo? ,https://brasil.elpais.com/brasil/2015/02/12/ciencia/1423760069_244047.html
1936,Bactéria transforma a energia solar em combustível líquido ,https://brasil.elpais.com/brasil/2015/02/09/ciencia/1423507696_423300.html
1937,As tatuagens de 5.000 anos atrás ,https://brasil.elpais.com/brasil/2015/02/06/ciencia/1423178656_830079.html
1938,Por que as mentes mais brilhantes precisam de solidão ,https://brasil.elpais.com/brasil/2015/01/29/ciencia/1422546931_773159.html
1939,Reino Unido autoriza o primeiro bebê com três pais genéticos ,https://brasil.elpais.com/brasil/2015/02/03/ciencia/1422963738_504035.html
1940,Dicas para sair da cama de primeira ,https://brasil.elpais.com/brasil/2015/02/02/ciencia/1422871686_980550.html
1941,A “má sorte” de ter câncer ,https://brasil.elpais.com/brasil/2015/01/30/ciencia/1422641735_718659.html
1942,Quatro compras com o cartão bastam para identificar uma pessoa ,https://brasil.elpais.com/brasil/2015/01/29/ciencia/1422520042_066660.html
1943,Darwin tinha razão: a endogamia prejudicou sua linhagem ,https://brasil.elpais.com/brasil/2015/01/26/ciencia/1422302286_328586.html
1944,O que acontece com o corpo logo depois da prática de esportes ,https://brasil.elpais.com/brasil/2015/01/12/ciencia/1421053333_022190.html
1945,Algoritmos como conselheiros do amor ,https://brasil.elpais.com/brasil/2015/01/24/ciencia/1422060161_014236.html
1946,17 prêmios Nobel adiantam o Relógio do Apocalipse em dois minutos ,https://brasil.elpais.com/brasil/2015/01/22/ciencia/1421953015_359918.html
1947,O amor é uma ação ,https://brasil.elpais.com/brasil/2015/01/21/ciencia/1421856772_939357.html
1948,Estas são as 36 perguntas que farão você se apaixonar por qualquer um ,https://brasil.elpais.com/brasil/2015/01/21/ciencia/1421860773_040293.html
1949,Segundo a mais em 2015 ameaça a Internet ,https://brasil.elpais.com/brasil/2015/01/21/ciencia/1421834400_569791.html
1950,Cientistas criam material que repele a água a ponto de ela ‘saltar’ ,https://brasil.elpais.com/brasil/2015/01/20/ciencia/1421755001_532164.html
1951,A neurociência já pode predizer o comportamento. Mas deve fazê-lo? ,https://brasil.elpais.com/brasil/2015/01/12/ciencia/1421053581_532953.html
1952,"Beber álcool antes de dormir dá sono, mas prejudica o descanso ",https://brasil.elpais.com/brasil/2015/01/16/ciencia/1421432615_607685.html
1953,NASA lança projeto de investigação com dois gêmeos astronautas ,https://brasil.elpais.com/brasil/2015/01/15/ciencia/1421350424_207362.html
1954,Elevação do nível do mar se acelerou mais do que se pensava ,https://brasil.elpais.com/brasil/2015/01/14/ciencia/1421258521_866105.html
1955,Nova febre do ouro arrasa 1.300 km2 de selva na América do Sul ,https://brasil.elpais.com/brasil/2015/01/13/ciencia/1421180407_774672.html
1956,Você é o que você curte ,https://brasil.elpais.com/brasil/2015/01/12/ciencia/1421084469_835718.html
1957,Nova técnica amplia o arsenal contra as superbactérias ,https://brasil.elpais.com/brasil/2015/01/07/ciencia/1420651243_369191.html
1958,Estudo comprova que a vacina contra sarampo não causa autismo ,https://brasil.elpais.com/brasil/2015/04/21/ciencia/1429604911_179701.html
1959,É preciso ser um pouco sujo para ficar saudável? ,https://brasil.elpais.com/brasil/2015/04/20/ciencia/1429525224_227402.html
1960,Por que os cachorros se parecem com seus donos? Ou vice-versa? ,https://brasil.elpais.com/brasil/2015/04/15/ciencia/1429094459_887894.html
1961,O preso na caverna há 172.000 anos ,https://brasil.elpais.com/brasil/2015/04/17/ciencia/1429270548_991794.html
1962,"Yanomami, os humanos com a maior variedade de bactérias ",https://brasil.elpais.com/brasil/2015/04/17/ciencia/1429277446_083699.html
1963,Desvendado o mecanismo do amor entre os cachorros e seus donos ,https://brasil.elpais.com/brasil/2015/04/16/ciencia/1429205353_786790.html
1964,As Américas se uniram milhões de anos antes do que se acreditava ,https://brasil.elpais.com/brasil/2015/04/09/ciencia/1428587025_661594.html
1965,NASA acredita que encontrará vida extraterrestre em menos de 10 anos ,https://brasil.elpais.com/brasil/2015/04/08/ciencia/1428487809_960966.html
1966,Terra bateu em planeta gêmeo e formou a Lua ,https://brasil.elpais.com/brasil/2015/04/08/ciencia/1428495111_666688.html
1967,Descoberta proteína que dobra a longevidade de ratos envelhecidos ,https://brasil.elpais.com/brasil/2015/04/02/ciencia/1427984858_446039.html
1968,México e os segredos do meteorito que acabou com os dinossauros ,https://brasil.elpais.com/brasil/2015/04/04/ciencia/1428102827_162801.html
1969,Comprovado: o espelho não mente ,https://brasil.elpais.com/brasil/2015/03/31/ciencia/1427791995_622578.html
1970,Quais doenças genéticas podemos transmitir a nossos filhos? ,https://brasil.elpais.com/brasil/2015/03/23/ciencia/1427110143_848726.html
1971,Se o problema fosse só a nicotina... ,https://brasil.elpais.com/brasil/2015/03/27/ciencia/1427452306_690385.html
1972,Angelina Jolie: um (possível) câncer raro; uma decisão correta ,https://brasil.elpais.com/brasil/2015/03/24/ciencia/1427202122_270731.html
1973,O homem decide seu destino biológico ,https://brasil.elpais.com/brasil/2015/03/20/ciencia/1426873549_891160.html
1974,"Minhas oportunidades, minhas decisões ",https://brasil.elpais.com/brasil/2015/03/20/ciencia/1426881997_674242.html
1975,Cientistas transformam células cancerosas ,https://brasil.elpais.com/brasil/2015/03/16/ciencia/1426533572_547779.html
1976,Últimas noticias do fim do mundo ,https://brasil.elpais.com/brasil/2015/03/14/ciencia/1426352423_967749.html
1977,"Pi não é igual a 3,14 ",https://brasil.elpais.com/brasil/2015/03/13/ciencia/1426279728_452492.html
1978,“Tudo indica que o universo está muito perto do precipício” ,https://brasil.elpais.com/brasil/2015/03/12/ciencia/1426146912_065646.html
1979,Indústria do açúcar manipulou a ciência ,https://brasil.elpais.com/brasil/2015/03/10/ciencia/1426004228_642425.html
1980,Quando a ciência vira arte ,https://brasil.elpais.com/brasil/2015/03/10/album/1425976585_943747.html
1981,A beleza completa um século ,https://brasil.elpais.com/brasil/2015/03/06/ciencia/1425663522_377108.html
1982,Deixar o álcool por um mês beneficia a sua vida sexual ,https://brasil.elpais.com/brasil/2015/03/05/ciencia/1425551012_522262.html
1983,2.000 anos escritos no gelo ,https://brasil.elpais.com/brasil/2015/03/06/ciencia/1425633174_404799.html
1984,O abraço das múmias no pico mais alto do México ,https://brasil.elpais.com/brasil/2015/03/06/ciencia/1425638791_599529.html
1985,Medir o pênis tem lá a sua ciência ,https://brasil.elpais.com/brasil/2015/03/04/ciencia/1425438539_439795.html
1986,Nova espécie de macaco é descoberta na selva amazônica ,https://brasil.elpais.com/brasil/2015/03/04/ciencia/1425493069_048805.html
1987,Um milhão de euros para salvar um paciente de ebola fora da África ,https://brasil.elpais.com/brasil/2015/02/23/ciencia/1424686000_000277.html
1988,Quem são os antivacinas ,https://brasil.elpais.com/brasil/2015/06/02/ciencia/1433262146_575760.html
1989,Eternamente jovens? ,https://brasil.elpais.com/brasil/2015/06/05/ciencia/1433519805_219872.html
1990,Uma onda de tribos isoladas da Amazônia sai em busca de socorro ,https://brasil.elpais.com/brasil/2015/06/04/ciencia/1433440315_187131.html
1991,Estudo vincula assédio na escola a 30% das depressões ,https://brasil.elpais.com/brasil/2015/06/01/ciencia/1433181893_565682.html
1992,"Verificação do sexo, mais uma humilhação para as jogadoras ",https://brasil.elpais.com/brasil/2015/06/01/ciencia/1433159953_245845.html
1993,Avalie quantos anos você vai viver ,https://brasil.elpais.com/brasil/2015/05/26/ciencia/1432631466_957383.html
1994,Dormir é necessário para lembrar o importante e esquecer o inútil ,https://brasil.elpais.com/brasil/2015/05/27/ciencia/1432748324_013063.html
1995,Isto é o que acontece se você não dormir nada ,https://brasil.elpais.com/brasil/2015/05/29/ciencia/1432898039_628070.html
1996,Racismo e machismo podem ser apagados do cérebro ,https://brasil.elpais.com/brasil/2015/05/28/ciencia/1432828182_745841.html
1997,Os animais parecem cada vez mais com os seres humanos ,https://brasil.elpais.com/brasil/2015/05/22/ciencia/1432320431_858397.html
1998,As 10 espécies mais espetaculares do ano ,https://brasil.elpais.com/brasil/2015/05/20/album/1432139233_584675.html
1999,"Principal item de sua dieta, Bambu causa indigestão ao urso panda ",https://brasil.elpais.com/brasil/2015/05/19/ciencia/1432020501_290249.html
2000,Nove exercícios que emagrecem mais do que o ‘running’ ,https://brasil.elpais.com/brasil/2015/05/13/ciencia/1431509811_920068.html
2001,Quanto exercício é preciso fazer para aumentar a vida em cinco anos? ,https://brasil.elpais.com/brasil/2015/05/14/ciencia/1431613182_630621.html
2002,NASA define roteiro tecnológico para os próximos 20 anos ,https://brasil.elpais.com/brasil/2015/05/12/ciencia/1431451760_438794.html
2003,Um só tipo de sangue para unir todos os humanos ,https://brasil.elpais.com/brasil/2015/05/12/ciencia/1431449615_816495.html
2004,Chimpanzés caçadores dão pistas sobre os primeiros humanos ,https://brasil.elpais.com/brasil/2015/04/29/ciencia/1430318573_019734.html
2005,Azeite de oliva e oleaginosas ajudam a prevenir a perda da memória ,https://brasil.elpais.com/brasil/2015/05/11/ciencia/1431355310_796945.html
2006,Uma parte do cérebro faz as dietas fracassarem ,https://brasil.elpais.com/brasil/2015/04/28/ciencia/1430216589_346993.html
2007,Por que os simpáticos comem mais? ,https://brasil.elpais.com/brasil/2015/05/06/ciencia/1430911429_975760.html
2008,Nave russa descontrolada cairá na Terra provavelmente na sexta-feira ,https://brasil.elpais.com/brasil/2015/05/07/ciencia/1431005368_589181.html
2009,O pássaro mais velho do mundo ,https://brasil.elpais.com/brasil/2015/05/05/ciencia/1430836724_190773.html
2010,Espaçonave russa descontrolada cairá na Terra entre 7 e 11 de maio ,https://brasil.elpais.com/brasil/2015/05/04/ciencia/1430749135_413820.html
2011,‘Os Simpsons’ ensinam matemática ,https://brasil.elpais.com/brasil/2015/04/30/ciencia/1430420317_959498.html
2012,Uma em cada seis espécies será extinta pela mudança climática ,https://brasil.elpais.com/brasil/2015/04/30/ciencia/1430404361_523598.html
2013,Um teste troca as dietas entre sul-africanos e norte-americanos ,https://brasil.elpais.com/brasil/2015/04/28/ciencia/1430232842_004230.html
2014,Os novos ‘inquisidores’ tomam conta da rede ,https://brasil.elpais.com/brasil/2015/04/23/ciencia/1429788932_491782.html
2015,O primo vegetariano do tiranossauro ,https://brasil.elpais.com/brasil/2015/04/27/ciencia/1430144709_535144.html
2016,A outra evolução das espécies ,https://brasil.elpais.com/brasil/2015/04/25/ciencia/1429960569_497785.html
2017,Exploração de galáxias chega ao número de supercivilizações: zero ,https://brasil.elpais.com/brasil/2015/04/20/ciencia/1429529088_548719.html
2018,Sonda da NASA ‘New Horizons’ revela o lado nunca visto de Plutão ,https://brasil.elpais.com/brasil/2015/07/14/ciencia/1436856435_719709.html
2019,Assim é o voo da sonda da Nasa ‘New Horizons’ até Plutão ,https://brasil.elpais.com/brasil/2015/07/14/ciencia/1436858459_627731.html
2020,Primeiros indícios de que há um continente em Marte ,https://brasil.elpais.com/brasil/2015/07/13/ciencia/1436791703_865126.html
2021,O fim das abelhas polinizadoras ,https://brasil.elpais.com/brasil/2015/07/07/ciencia/1436292524_856375.html
2022,"O inventor do ar-condicionado, venerado quando chega o calor ",https://brasil.elpais.com/brasil/2015/07/08/ciencia/1436368041_232614.html
2023,Por que algumas pessoas envelhecem antes das outras ,https://brasil.elpais.com/brasil/2015/07/06/ciencia/1436204567_654109.html
2024,Uma ‘polícia do céu’ para procurar o planeta perdido ,https://brasil.elpais.com/brasil/2015/07/01/ciencia/1435759300_273903.html
2025,"Júpiter e Vênus, juntinhos no céu ",https://brasil.elpais.com/brasil/2015/07/02/ciencia/1435837593_785043.html
2026,"Evolução nos torna mais altos e inteligentes, mas nem sempre mais saudáveis ",https://brasil.elpais.com/brasil/2015/07/01/ciencia/1435768606_857101.html
2027,Cuba é o primeiro a eliminar a transmissão do HIV da mãe ao filho ,https://brasil.elpais.com/brasil/2015/06/30/ciencia/1435677308_417885.html
2028,Ondas cerebrais são lidas e transformadas em texto ,https://brasil.elpais.com/brasil/2015/06/24/ciencia/1435141735_511216.html
2029,O buraco negro mais brilhante ressuscita 26 anos depois ,https://brasil.elpais.com/brasil/2015/06/25/ciencia/1435223418_385064.html
2030,Como responder àqueles que dizem que beber leite faz mal ,https://brasil.elpais.com/brasil/2015/06/24/ciencia/1435133903_111790.html
2031,Alzheimer não pode com a música ,https://brasil.elpais.com/brasil/2015/06/23/ciencia/1435064927_042235.html
2032,O ‘kamasutra’ dos animais ,https://brasil.elpais.com/brasil/2015/06/19/ciencia/1434740974_679798.html
2033,As outras noites de São João ,https://brasil.elpais.com/brasil/2015/06/23/ciencia/1435060878_822017.html
2034,"Seis chaves para ser feliz, segundo a Universidade de Harvard ",https://brasil.elpais.com/brasil/2015/06/16/ciencia/1434480172_001091.html
2035,"Solstício: bem-vindo, verão (boreal); bem-vindo, inverno (austral) ",https://brasil.elpais.com/brasil/2015/06/21/ciencia/1434893669_397720.html
2036,Oito leis de Murphy que têm base científica ,https://brasil.elpais.com/brasil/2015/06/19/ciencia/1434705663_423636.html
2037,Diga-me como você se senta e eu direi quanto sexo você faz ,https://brasil.elpais.com/brasil/2015/06/16/ciencia/1434473521_749831.html
2038,Sexta grande extinção está em curso ,https://brasil.elpais.com/brasil/2015/06/19/ciencia/1434727661_836295.html
2039,As novas joias anfíbias do Brasil ,https://brasil.elpais.com/brasil/2015/06/05/album/1433517265_194835.html
2040,Como o corpo responde quando se bebe álcool em jejum? ,https://brasil.elpais.com/brasil/2015/06/10/ciencia/1433958068_079492.html
2041,Legalizar maconha medicinal não aumenta consumo de adolescentes ,https://brasil.elpais.com/brasil/2015/06/16/ciencia/1434456902_940758.html
2042,Pessoas que comem chocolate têm o coração mais saudável ,https://brasil.elpais.com/brasil/2015/06/15/ciencia/1434392584_328298.html
2043,Óciofobia: quando o tédio é a melhor coisa que pode te acontecer ,https://brasil.elpais.com/brasil/2015/06/08/ciencia/1433771989_020991.html
2044,Pela primeira vez um urso polar é visto comendo um golfinho ,https://brasil.elpais.com/brasil/2015/06/11/ciencia/1434010978_906005.html
2045,Criatividade e psicose têm raízes genéticas comuns ,https://brasil.elpais.com/brasil/2015/06/08/ciencia/1433775678_454166.html
2046,"Perfil dos autores de matanças nos EUA: homens, brancos e saudáveis ",https://brasil.elpais.com/brasil/2015/06/06/ciencia/1433580654_343572.html
2047,Continente americano é o primeiro a erradicar a rubéola ,https://brasil.elpais.com/brasil/2015/05/29/ciencia/1432933371_979881.html
2048,"“Será possível dizer se há vida em outros planetas”, diz astrofísico ",https://brasil.elpais.com/brasil/2015/08/10/ciencia/1439242311_396761.html
2049,“Não vamos nos livrar do câncer mas podemos reduzi-lo em 50%” ,https://brasil.elpais.com/brasil/2015/08/19/ciencia/1440021437_708252.html
2050,Um remédio para a saúde ,https://brasil.elpais.com/brasil/2015/08/21/ciencia/1440114864_121454.html
2051,As sombras do viagra feminino ,https://brasil.elpais.com/brasil/2015/08/19/ciencia/1440010069_657370.html
2052,Estados Unidos aprovam a primeira pílula do viagra feminino ,https://brasil.elpais.com/brasil/2015/08/19/ciencia/1439944664_755542.html
2053,Esquecer um ex: tão difícil quanto parar de fumar ,https://brasil.elpais.com/brasil/2015/08/17/ciencia/1439808287_355579.html
2054,Tecnologia que cura ,https://brasil.elpais.com/brasil/2015/08/18/ciencia/1439849917_849697.html
2055,A magia de conversar ,https://brasil.elpais.com/brasil/2015/08/06/ciencia/1438872885_619918.html
2056,Esta semana poderão ser vistas até duas estrelas cadentes por minuto ,https://brasil.elpais.com/brasil/2015/08/10/ciencia/1439228410_516034.html
2057,Por que não voltamos à Lua? ,https://brasil.elpais.com/brasil/2015/08/06/ciencia/1438860246_276800.html
2058,Como flechar o coração de todos aqueles que conhecer ,https://brasil.elpais.com/brasil/2015/08/05/ciencia/1438769187_353361.html
2059,Uma viagem ao centro da mente ,https://brasil.elpais.com/brasil/2015/08/06/ciencia/1438872664_946289.html
2060,O ar-condicionado de seu escritório é uma ‘conspiração’ sexista ,https://brasil.elpais.com/brasil/2015/08/06/ciencia/1438884657_339572.html
2061,Excesso de antioxidantes pode prejudicar a pele na juventude ,https://brasil.elpais.com/brasil/2015/08/03/ciencia/1438626700_010061.html
2062,Descoberta a substância que combate a ressaca ,https://brasil.elpais.com/brasil/2015/07/30/ciencia/1438273457_581062.html
2063,Noite de lua azul ,https://brasil.elpais.com/brasil/2015/07/31/album/1438358772_707394.html
2064,Hoje ocorre a lua azul. Sabe o que é? ,https://brasil.elpais.com/brasil/2015/07/31/ciencia/1438359392_122541.html
2065,A vacina do ebola funciona ,https://brasil.elpais.com/brasil/2015/07/31/ciencia/1438344073_374967.html
2066,Uma doença rara revela como retardar o envelhecimento ,https://brasil.elpais.com/brasil/2015/07/27/ciencia/1438018999_131119.html
2067,Lado escuro do DNA potencializa o câncer ,https://brasil.elpais.com/brasil/2015/07/23/ciencia/1437651927_396823.html
2068,Quanto chocolate o corpo aguenta? ,https://brasil.elpais.com/brasil/2015/07/23/ciencia/1437649418_650608.html
2069,O que seu gosto musical diz de você ,https://brasil.elpais.com/brasil/2015/07/24/ciencia/1437765690_381696.html
2070,“A multitarefa baixa o rendimento” ,https://brasil.elpais.com/brasil/2015/07/09/ciencia/1436463420_426214.html
2071,A viagem da primeira pessoa que pisou na América ,https://brasil.elpais.com/brasil/2015/07/22/ciencia/1437590411_661470.html
2072,NASA apresenta o planeta mais parecido com a Terra ,https://brasil.elpais.com/brasil/2015/07/23/ciencia/1437671646_415843.html
2073,"Pobreza prejudica desenvolvimento do cérebro na infância, diz estudo ",https://brasil.elpais.com/brasil/2015/07/21/ciencia/1437472152_294616.html
2074,"‘Divertida Mente’, última animação da Pixar, explica o valor da tristeza ",https://brasil.elpais.com/brasil/2015/07/17/ciencia/1437141895_099415.html
2075,Plutão tem montanhas de água gelada e permanece ativo ,https://brasil.elpais.com/brasil/2015/07/15/ciencia/1436988405_622062.html
2076,A ‘conquista’ de Plutão inicia uma nova era na exploração espacial ,https://brasil.elpais.com/brasil/2015/07/14/ciencia/1436873412_729199.html
2077,Bebês choram para lhe dar medo ,https://brasil.elpais.com/brasil/2015/07/14/ciencia/1436890006_110134.html
2078,Stephen Hawking: : “A raça humana terá que sair da Terra se quiser sobreviver” ,https://brasil.elpais.com/brasil/2015/09/24/ciencia/1443106788_324837.html
2079,O primeiro homem decapitado na América há 9.000 anos é brasileiro ,https://brasil.elpais.com/brasil/2015/09/22/ciencia/1442950657_510676.html
2080,Nossa nuvem pessoal de bactérias ,https://brasil.elpais.com/brasil/2015/09/22/ciencia/1442873692_512852.html
2081,“Eu fui curado pela homeopatia” ,https://brasil.elpais.com/brasil/2015/09/14/ciencia/1442229323_061672.html
2082,Como começamos a beber leite? ,https://brasil.elpais.com/brasil/2015/09/20/ciencia/1442747482_528167.html
2083,Viagem à origem do ser humano ,https://brasil.elpais.com/brasil/2015/09/10/ciencia/1441905346_685486.html
2084,O triunfo do homem-macaco ,https://brasil.elpais.com/brasil/2015/09/17/ciencia/1442500691_688736.html
2085,Cafeína pode regular o sono ,https://brasil.elpais.com/brasil/2015/09/15/ciencia/1442331864_090135.html
2086,Queimar o petróleo que resta vai derreter todo o gelo da Antártida ,https://brasil.elpais.com/brasil/2015/09/11/ciencia/1441961724_301562.html
2087,O alerta para os perigos desconhecidos das tatuagens ,https://brasil.elpais.com/brasil/2015/09/10/ciencia/1441880248_999343.html
2088,"Se você parece velho, a culpa é sua ",https://brasil.elpais.com/brasil/2015/09/09/ciencia/1441794097_548979.html
2089,Dieta mediterrânea e azeite de oliva reduzem risco de câncer de mama ,https://brasil.elpais.com/brasil/2015/09/14/ciencia/1442241436_913969.html
2090,Duas sombrinhas no espaço para esfriar o clima do planeta ,https://brasil.elpais.com/brasil/2015/09/11/ciencia/1441978325_897742.html
2091,As dunas de Plutão ,https://brasil.elpais.com/brasil/2015/09/11/album/1441955593_299337.html
2092,Vala com ossos de uma nova espécie humana é encontrada na África ,https://brasil.elpais.com/brasil/2015/09/09/ciencia/1441800892_046663.html
2093,Novo recorde para a galáxia mais distante no universo ,https://brasil.elpais.com/brasil/2015/09/08/ciencia/1441724008_517820.html
2094,“Lamento informá-lo que não acredito na Bíblia nem em Cristo” ,https://brasil.elpais.com/brasil/2015/09/08/ciencia/1441706579_830162.html
2095,A psicanálise é válida? ,https://brasil.elpais.com/brasil/2015/09/03/ciencia/1441297790_812347.html
2096,O que um cosmético nunca poderá fazer por você ,https://brasil.elpais.com/brasil/2015/08/28/ciencia/1440776615_102631.html
2097,As melhores fotos de natureza ,https://brasil.elpais.com/brasil/2015/09/01/album/1441129377_063771.html
2098,Humanidade já destruiu metade de todas as árvores do planeta ,https://brasil.elpais.com/brasil/2015/09/02/ciencia/1441206399_772262.html
2099,‘El Niño’ será um dos piores desde 1950 devido à mudança climática ,https://brasil.elpais.com/brasil/2015/09/02/ciencia/1441176875_860415.html
2100,O sobrepeso aos 50 anos acelera a chegada do Alzheimer ,https://brasil.elpais.com/brasil/2015/08/31/ciencia/1441035587_762929.html
2101,O veneno de uma vespa brasileira pode matar as células cancerosas ,https://brasil.elpais.com/brasil/2015/09/01/ciencia/1441100654_055665.html
2102,Inteligência artificial melhora o diagnóstico de doenças mentais ,https://brasil.elpais.com/brasil/2015/08/28/ciencia/1440748607_241234.html
2103,"O fim do mistério sobre a morte de
Knut pode salvar animais no futuro ",https://brasil.elpais.com/brasil/2015/08/26/ciencia/1440590344_402277.html
2104,"Israel, um paraíso científico em situação excepcional ",https://brasil.elpais.com/brasil/2015/08/25/ciencia/1440494613_034974.html
2105,Exame de sangue antevê recaída de paciente com câncer de mama ,https://brasil.elpais.com/brasil/2015/08/26/ciencia/1440604601_071020.html
2106,A vacina universal contra todos os tipos e variantes da gripe ,https://brasil.elpais.com/brasil/2015/08/24/ciencia/1440426382_872251.html
2107,Ser alguém de trato fácil abre portas ,https://brasil.elpais.com/brasil/2015/08/20/ciencia/1440090968_118776.html
2108,Maior foto da Via Láctea tem 46 bilhões de pixels ,https://brasil.elpais.com/brasil/2015/10/21/ciencia/1445438666_762919.html
2109,Quando sudoku causa convulsão ,https://brasil.elpais.com/brasil/2015/10/18/ciencia/1445188423_070236.html
2110,Os irmãos mais velhos se acham mais espertos. E são ,https://brasil.elpais.com/brasil/2015/10/19/ciencia/1445264350_392745.html
2111,O bom humor não cura o câncer ,https://brasil.elpais.com/brasil/2015/10/14/ciencia/1444835459_090614.html
2112,O humano do futuro dá medo ,https://brasil.elpais.com/brasil/2015/10/14/ciencia/1444816379_988339.html
2113,Assim é o melhor hospital do mundo ,https://brasil.elpais.com/brasil/2015/10/16/ciencia/1444955808_516102.html
2114,Presença estranha em uma estrela distante dá margem a especulações ,https://brasil.elpais.com/brasil/2015/10/16/ciencia/1445020792_701145.html
2115,"Plutão tem glaciares, água e compostos orgânicos ",https://brasil.elpais.com/brasil/2015/10/15/ciencia/1444903097_124299.html
2116,"Edição genômica, um avanço para transplantes de suínos a humanos ",https://brasil.elpais.com/brasil/2015/10/13/ciencia/1444734154_975036.html
2117,O ecoturismo ameaça os animais ,https://brasil.elpais.com/brasil/2015/10/12/ciencia/1444625506_724103.html
2118,Para que serve dormir? ,https://brasil.elpais.com/brasil/2015/10/12/ciencia/1444635682_009779.html
2119,Nobel de Química vai para o trio de mecânicos que reparam o DNA ,https://brasil.elpais.com/brasil/2015/10/07/ciencia/1444212446_914101.html
2120,"Nobel para a ciência que explica os neutrinos, a partícula fantasma ",https://brasil.elpais.com/brasil/2015/10/06/ciencia/1444125814_641821.html
2121,Os lobos reconquistam Chernobyl ,https://brasil.elpais.com/brasil/2015/10/04/ciencia/1443960575_316922.html
2122,"Vida longa? Aumento da libido? Mais comida picante, por favor ",https://brasil.elpais.com/brasil/2015/09/30/ciencia/1443605098_411515.html
2123,Todas as fotos do homem na Lua já estão disponíveis na Internet ,https://brasil.elpais.com/brasil/2015/10/05/ciencia/1444035983_839107.html
2124,Nobel de Medicina premia trio por terapias contra malária e verminose ,https://brasil.elpais.com/brasil/2015/10/05/ciencia/1444038288_822764.html
2125,Por que sou mais esperto do que você mesmo sem saber de números ,https://brasil.elpais.com/brasil/2015/09/30/ciencia/1443601806_544864.html
2126,"Voe sobre Caronte, a maior lua de Plutão ",https://brasil.elpais.com/brasil/2015/10/02/ciencia/1443781297_197541.html
2127,"A “mais bela” explicação sobre a Criação, segundo Albert Einstein ",https://brasil.elpais.com/brasil/2015/10/01/ciencia/1443683295_903407.html
2128,Silêncio agrava o câncer de próstata ,https://brasil.elpais.com/brasil/2015/09/28/ciencia/1443424220_401648.html
2129,Todas as vezes em que se encontrou água em Marte ,https://brasil.elpais.com/brasil/2015/09/29/ciencia/1443528400_037758.html
2130,Água líquida no planeta vermelho ,https://brasil.elpais.com/brasil/2015/09/28/album/1443458889_904251.html
2131,NASA encontra novas provas de água líquida em Marte ,https://brasil.elpais.com/brasil/2015/09/28/ciencia/1443439163_437281.html
2132,Um ângulo privilegiado revelou uma superlua ainda mais luminosa ,https://brasil.elpais.com/brasil/2015/09/27/ciencia/1443348622_763412.html
2133,A piada mais engraçada da história e os limites do humor negro ,https://brasil.elpais.com/brasil/2015/09/26/ciencia/1443295561_195929.html
2134,Assim será o eclipse da Superlua ,https://brasil.elpais.com/brasil/2015/09/27/ciencia/1443384300_556640.html
2135,Veja como ocorrerá o eclipse da lua (em espanhol) ,https://brasil.elpais.com/brasil/2015/09/25/ciencia/1443175566_325625.html
2136,Assim será o eclipse total da superlua ,https://brasil.elpais.com/brasil/2015/09/25/ciencia/1443167979_786925.html
2137,A poesia de um clima extremo ,https://brasil.elpais.com/brasil/2015/09/23/album/1442995464_098356.html
2138,Por que meus amigos acabam chorando quando bebem ,https://brasil.elpais.com/brasil/2015/11/11/ciencia/1447235521_943017.html
2139,Parte da matéria perdida do Big Bang é descoberta por cientistas ,https://brasil.elpais.com/brasil/2015/11/10/ciencia/1447181710_961037.html
2140,Menino de 7 anos morto pelos incas ilumina a conquista da América ,https://brasil.elpais.com/brasil/2015/11/12/ciencia/1447335272_720597.html
2141,NASA fornece evidências sobre os misteriosos “geoglifos da estepe” ,https://brasil.elpais.com/brasil/2015/11/10/ciencia/1447148240_155173.html
2142,Objeto misterioso cairá na Terra nesta sexta-feira ,https://brasil.elpais.com/brasil/2015/11/10/ciencia/1447182839_975172.html
2143,NASA revela possíveis vulcões de gelo em Plutão ,https://brasil.elpais.com/brasil/2015/11/10/ciencia/1447159494_479425.html
2144,Dez espécies ameaçadas pela mudança climática ,https://brasil.elpais.com/brasil/2015/11/09/album/1447082901_173309.html
2145,A prova definitiva para saber se você é bom de cama ,https://brasil.elpais.com/brasil/2015/11/04/ciencia/1446654774_244244.html
2146,Diga-me onde dói e lhe direi que fruta seca comer ,https://brasil.elpais.com/brasil/2015/11/04/ciencia/1446595376_962804.html
2147,A 'nuvem tsunami' de Sydney: a foto da tormenta perfeita ,https://brasil.elpais.com/brasil/2015/11/08/ciencia/1446975192_287513.html
2148,O assassino silencioso que ronda todos os países da América Latina ,https://brasil.elpais.com/brasil/2015/11/05/ciencia/1446718987_471015.html
2149,O bom samaritano é o ateu ,https://brasil.elpais.com/brasil/2015/11/05/ciencia/1446717405_450204.html
